effect_type,effect_label,feature,feature_label,feature_family,mean_chatgpt_raw,mean_xai_raw,mean_chatgpt_standardized,mean_xai_standardized,abs_standardized_model_gap,n_pairs,mean_chatgpt,mean_xai,mean_difference_xai_minus_chatgpt,median_difference_xai_minus_chatgpt,sd_difference,se_difference,ci95_low,ci95_high,bootstrap_ci95_low,bootstrap_ci95_high,paired_t_statistic,paired_t_p_value,cohens_dz,wilcoxon_statistic,wilcoxon_p_value,holm_adjusted_p_all_features,bh_fdr_p_all_features
lighting_warm_minus_cool,Warm practical minus cool ambient,local_lab_cov_a_b_abs_mean,Local a-b covariance,color,30.367327477395357,12.993701037592981,1.7667371493690938,0.7559589940207759,1.010778155348318,72,30.367327477395357,12.993701037592981,-17.37362643980238,-15.911283609897106,17.725382091706326,2.088956312694689,-21.538887025219207,-13.208365854385551,-21.483991099611377,-13.466137422765739,-8.316893146219481,4.32091788249373e-12,-0.9801552570159527,193.0,3.160204854870094e-10,2.5061323718463634e-09,3.8850079658092137e-10
lighting_warm_minus_cool,Warm practical minus cool ambient,local_lab_corr_l_a_p90_abs,local_lab_corr_l_a_p90_abs,color,0.057682912203244924,-0.026484520949596423,0.6801228186068297,-0.31227145699966674,0.9923942756064964,72,0.057682912203244924,-0.026484520949596423,-0.08416743315284135,-0.09013832358738405,0.14106819616428792,0.016625046352920354,-0.117316834068373,-0.051018032237309704,-0.11631873600455485,-0.05112830497188203,-5.062688630522617,3.132144333026437e-06,-0.5966435769464297,505.0,5.629158457722064e-06,0.001769661548159937,8.398115939168709e-05
lighting_warm_minus_cool,Warm practical minus cool ambient,highlight_saturation,highlight_saturation,color,0.2514291853230033,0.12209317507222295,1.899931216684009,0.9226002715865279,0.9773309450974812,72,0.2514291853230033,0.12209317507222295,-0.12933601025078031,-0.1159752905368805,0.13774850190429935,0.01623381663246969,-0.16170532125991527,-0.09696669924164537,-0.1604053112742905,-0.09772490389360532,-7.967073497189312,1.9246852467181348e-11,-0.9389286160123642,249.0,2.2804752188816934e-09,1.1124680726030819e-08,1.4074260866626361e-09
lighting_warm_minus_cool,Warm practical minus cool ambient,local_lab_cov_a_b_mean,local_lab_cov_a_b_mean,color,30.151159055736507,12.616978712397149,1.6696816777310153,0.6986908246369298,0.9709908530940854,72,30.151159055736507,12.616978712397149,-17.534180343339358,-15.532002179679804,19.912755454693926,2.3467407356872485,-22.213448469316113,-12.854912217362605,-22.08322704962623,-13.076360471684184,-7.471716017323249,1.5900368727775004e-10,-0.8805501771582356,261.0,3.439542106721081e-09,9.126811649742852e-08,7.751429754790315e-09
lighting_warm_minus_cool,Warm practical minus cool ambient,local_lab_corr_l_a_abs_mean,local_lab_corr_l_a_abs_mean,color,0.04607762935486764,-0.03213719370412713,0.5430946741113547,-0.3787855188290545,0.9218801929404092,72,0.04607762935486764,-0.03213719370412713,-0.07821482305899477,-0.07915433056742363,0.1284871016055716,0.015142350140050772,-0.10840781169434528,-0.04802183442364426,-0.10820127444143365,-0.048819275273373826,-5.165302765791977,2.1060896342899994e-06,-0.6087367687621893,490.0,3.7634553866684875e-06,0.0011941528226424296,6.48453913715605e-05
lighting_warm_minus_cool,Warm practical minus cool ambient,local_lab_cov_l_a_sd,local_lab_cov_l_a_sd,color,20.30372500602239,5.152506286071951,1.2110197420510351,0.3073222687770041,0.9036974732740313,72,20.30372500602239,5.152506286071951,-15.151218719950439,-16.05237167455253,21.07155903197268,2.4833070469467544,-20.102792336534225,-10.199645103366652,-20.174566120205153,-10.376549027106197,-6.101226482878539,4.9758890915545724e-08,-0.7190364365997275,415.0,4.5372909477663887e-07,2.841232671277661e-05,1.9405967457062832e-06
lighting_warm_minus_cool,Warm practical minus cool ambient,local_lab_cov_a_b_sd,local_lab_cov_a_b_sd,color,28.410301616500718,11.83768690358484,1.5010469447895645,0.6254394620605248,0.8756074827290399,72,28.410301616500718,11.83768690358484,-16.572614712915875,-14.650543062263356,23.87616091770705,2.813832548935313,-22.183237462093594,-10.961991963738157,-22.04025835162347,-11.19215242476333,-5.8896947223055465,1.1801764927603525e-07,-0.6941071795434787,402.0,3.0901453861413455e-07,6.727006008734009e-05,4.315020301655039e-06
lighting_warm_minus_cool,Warm practical minus cool ambient,lab_sd_b,lab_sd_b,color,5.588971038659413,3.0726450946595936,1.8323291770858912,1.0073584598722602,0.8249707172136309,72,5.588971038659413,3.0726450946595936,-2.5163259439998202,-2.4088070392608643,3.762291574421812,0.4433903141791127,-3.4004211203242503,-1.6322307676753902,-3.3963737573888566,-1.6404473440514677,-5.675193759382217,2.80712194481574e-07,-0.6688279986344569,482.0,3.0277401572260775e-06,0.00015944452646553405,9.123146320651156e-06
lighting_warm_minus_cool,Warm practical minus cool ambient,local_lab_cov_l_b_mean,local_lab_cov_l_b_mean,color,69.201278533891,34.88567093980518,1.6343421430505143,0.8239027285831626,0.8104394144673513,72,69.201278533891,34.88567093980518,-34.31560759408583,-36.89465729401338,46.985076624329324,5.537244382605468,-45.35655930692245,-23.274655881249217,-45.1375951869036,-23.66198377392857,-6.197235524204757,3.3532069758221137e-08,-0.7303512106292253,415.0,4.5372909477663887e-07,1.918034390170249e-05,1.4011614863256688e-06
lighting_warm_minus_cool,Warm practical minus cool ambient,warm_highlight_excess_mean,warm_highlight_excess_mean,film_response,0.1549673776822197,0.07680937290009145,1.5101838109580268,0.7485205803857725,0.7616632305722543,72,0.1549673776822197,0.07680937290009145,-0.07815800478212825,-0.07382515398785472,0.1546715796956397,0.018228220476603725,-0.11450404410908008,-0.04181196545517643,-0.11350929641697576,-0.044417476352571664,-4.2877473905061425,5.590100586992545e-05,-0.5053158759736363,659.0,0.00023723601527580394,0.031025058257808623,0.0010549060785131092
lighting_warm_minus_cool,Warm practical minus cool ambient,lab_cov_a_b,lab_cov_a_b,color,53.38216452491662,24.801124457094822,1.4156525869896446,0.6577061142125591,0.7579464727770855,72,53.38216452491662,24.801124457094822,-28.581040067821803,-28.333768185221693,49.33507171385461,5.814193959865205,-40.17421355346312,-16.987866582180484,-39.6452466083923,-17.5644952650756,-4.915735571450462,5.498136242582313e-06,-0.5793249928487584,516.0,7.529924961583828e-06,0.0030844544320886777,0.00012865638807642613
lighting_warm_minus_cool,Warm practical minus cool ambient,hue_blue_share,hue_blue_share,color,-0.17024876410307618,-0.04635049563682327,-1.0386285066084913,-0.28276825571955677,0.7558602508889344,72,-0.17024876410307618,-0.04635049563682327,0.1238982684662529,0.08663346375971413,0.2825383029662584,0.0332974583287301,0.057505022265565434,0.1902915146669404,0.05948393182018423,0.19054814966390907,3.7209527298769705,0.0003938071214891604,0.43851848462843357,704.0,0.0006190377490136195,0.21423107409010325,0.0054851706207418765
lighting_warm_minus_cool,Warm practical minus cool ambient,local_lab_corr_a_b_p90_abs,local_lab_corr_a_b_p90_abs,color,0.07656145358202865,0.025584342663930733,1.1271188698099432,0.37664639370129144,0.7504724761086516,72,0.07656145358202865,0.025584342663930733,-0.050977110918097916,-0.04603736104549605,0.10133972957355696,0.01194300166417884,-0.07479077987855659,-0.02716344195763925,-0.07447376860294551,-0.02847048608910016,-4.268366726515309,5.9902249035176206e-05,-0.5030318428183335,659.0,0.00023723601527580394,0.03318584596548762,0.0010585851047631213
lighting_warm_minus_cool,Warm practical minus cool ambient,highlight_lab_b,highlight_lab_b,color,18.83904031714903,11.25447100869173,1.8434690530511044,1.1012911838241553,0.7421778692269487,72,18.83904031714903,11.25447100869173,-7.584569308457301,-7.10533881187439,10.979150072734416,1.2939052446825472,-10.164543089712737,-5.0045955272018645,-10.22981803466448,-5.062115475693606,-5.861765642906978,1.3218590427109434e-07,-0.6908157059709744,423.0,5.732469643920987e-07,7.521377953025267e-05,4.548750235211187e-06
filmstock_cinestill_minus_portra,CineStill minus Portra,fft_high_freq_log_power_mean,fft_high_freq_log_power_mean,tone_texture,-0.24733449512817338,0.0677508690668735,-0.5709911117681273,0.15640820352091833,0.7273993152890456,72,-0.24733449512817338,0.0677508690668735,0.3150853641950469,0.3490876720825993,0.6208046588762681,0.07316253068060177,0.1692034213696589,0.46096730702043487,0.17481115698186184,0.4576386304868885,4.30664933626453,5.224826752429982e-05,0.5075434916441989,626.0,0.00011299551603322215,0.0290500367435107,0.0010188412167238465
lighting_warm_minus_cool,Warm practical minus cool ambient,hue_green_share,hue_green_share,color,-0.020183391080922,-0.08047510518162485,-0.24286106673082936,-0.9683343007785735,0.7254732340477442,72,-0.020183391080922,-0.08047510518162485,-0.06029171410070286,-0.0369041677048258,0.13486047562655748,0.015893459471596986,-0.09198237220621691,-0.028601055995188807,-0.09001561980664571,-0.028858827373359108,-3.793492172578882,0.00030934589938730913,-0.44706733993476944,586.0,4.4017466255437575e-05,0.16859351516608348,0.004413837832721362
lighting_warm_minus_cool,Warm practical minus cool ambient,local_lab_corr_a_b_mean,local_lab_corr_a_b_mean,color,0.2905474434121857,0.12905847493339007,1.282497485034775,0.5696734673713341,0.7128240176634408,72,0.2905474434121857,0.12905847493339007,-0.16148896847879562,-0.10910632794902522,0.3353931777893167,0.03952646506308854,-0.24030250134572284,-0.08267543561186841,-0.23860270127211827,-0.08461606969076928,-4.085590963447951,0.0001140619123562523,-0.4814915125680876,699.0,0.0005581174229268811,0.06273405179593877,0.0018535060757891
lighting_warm_minus_cool,Warm practical minus cool ambient,halation_index_ring_minus_background,Halation index,film_response,0.0682746156728879,0.021693691339250008,1.0327989731261018,0.32816328466553657,0.7046356884605652,72,0.0682746156728879,0.021693691339250008,-0.04658092433363789,-0.04465187480673194,0.10006949639389678,0.011793303248341198,-0.07009610313066009,-0.023065745536615688,-0.06967461754212789,-0.023944732993721986,-3.949777543470681,0.0001822955484341032,-0.46548574752774363,717.0,0.000807587673489356,0.10008025609032264,0.0028822404279446046
lighting_warm_minus_cool,Warm practical minus cool ambient,highlight_midtone_lab_b_delta,highlight_midtone_lab_b_delta,color,11.392214209349024,5.226685923731162,1.2604490452123795,0.5782871671062421,0.6821618781061373,72,11.392214209349024,5.226685923731162,-6.165528285617863,-4.533736437559128,11.527536339205199,1.3585331859710577,-8.874366521783042,-3.4566900494526847,-8.783033994287607,-3.510749201428715,-4.538371494554873,2.2551606801838606e-05,-0.5348522098905796,580.0,3.805481885178412e-05,0.012561244988624104,0.0004549203441060547
lighting_warm_minus_cool,Warm practical minus cool ambient,highlight_minus_shadow_saturation,highlight_minus_shadow_saturation,color,0.20345492190163997,0.07896957510254449,1.1128070916195643,0.4319281262646463,0.6808789653549181,72,0.20345492190163997,0.07896957510254449,-0.12448534679909547,-0.09647510945796967,0.30335959788892486,0.035751271467547176,-0.1957713574338597,-0.05319933616433123,-0.19331932803615928,-0.05384242403993593,-3.4819837641885183,0.000855828525040449,-0.41035572193986025,736.0,0.0011804642838474692,0.46300323204688293,0.011125770825525839
lighting_warm_minus_cool,Warm practical minus cool ambient,halation_ring_red_excess_mean,Red ring excess,film_response,0.1366511945946311,0.08164312975471451,1.6685715414378532,0.9968987337926054,0.671672807645248,72,0.1366511945946311,0.08164312975471451,-0.05500806483991659,-0.04145685723051429,0.11977584847594323,0.014115719113285312,-0.08315400934822358,-0.026862120331609608,-0.08240754307636154,-0.028571357663035257,-3.896936769458991,0.00021827165565781555,-0.45925840258994166,724.0,0.0009299671584740908,0.11961286730048293,0.0033602346989426864
lighting_warm_minus_cool,Warm practical minus cool ambient,lab_chroma_mean,lab_chroma_mean,color,6.459766917758518,3.8431022895707025,1.6460523092751602,0.9792841566988858,0.6667681525762746,72,6.459766917758518,3.8431022895707025,-2.616664628187815,-2.305015802383423,4.368477708853148,0.5148300352320556,-3.643206562506502,-1.5901226938691282,-3.6498452698191004,-1.6316686544153434,-5.082579587666005,2.9009364570088338e-06,-0.598987748726493,541.0,1.438904521783259e-05,0.001641930034667,8.398115939168709e-05
filmstock_cinestill_minus_portra,CineStill minus Portra,fft_mid_freq_log_power_mean,fft_mid_freq_log_power_mean,tone_texture,-0.24034136709202825,0.028138893936665292,-0.586976397215321,0.06872252906110592,0.6556989262764269,72,-0.24034136709202825,0.028138893936665292,0.26848026102869355,0.31310677773255646,0.5396891838391543,0.06360298027094989,0.14165952034221685,0.39530100171517024,0.14508422247484953,0.39100531233353086,4.221189948725085,7.083344907221444e-05,0.4974720062366671,630.0,0.00012383946474538694,0.039029230438790155,0.0011839305059212985
filmstock_cinestill_minus_portra,CineStill minus Portra,local_lab_corr_l_a_sd,local_lab_corr_l_a_sd,color,0.032219242571325656,-0.008436011658376184,0.5161232086961645,-0.1351372986525245,0.6512605073486891,72,0.032219242571325656,-0.008436011658376184,-0.04065525422970183,-0.0306350189223491,0.1351751047884171,0.015930538873915316,-0.07241984656355219,-0.008890661895851464,-0.07214041311588236,-0.009389907968718362,-2.552032580408864,0.012863062503705804,-0.30075992390268524,899.0,0.0198668653507124,1.0,0.08611266052899029
lighting_warm_minus_cool,Warm practical minus cool ambient,highlight_minus_shadow_lab_b,Highlight-shadow Lab b split,color,19.165850925456553,11.747743319357848,1.6685471513957488,1.0227390230197173,0.6458081283760319,72,19.165850925456553,11.747743319357848,-7.418107606098703,-5.548819541931152,12.438361134005092,1.465874917450366,-10.340979175840115,-4.495236036357292,-10.206243204273212,-4.587687371402556,-5.060532462756924,3.158265823277121e-06,-0.5963894701383468,504.0,5.48123560331496e-06,0.001781261924328296,8.398115939168709e-05
lighting_warm_minus_cool,Warm practical minus cool ambient,lab_sd_a,lab_sd_a,color,3.3982724911636777,1.6043973167737324,1.189857599948013,0.5617572886410062,0.6281003113070068,72,3.3982724911636777,1.6043973167737324,-1.793875174389945,-1.6520107984542847,3.074101609471662,0.36228634901898205,-2.51625363727735,-1.0714967115025402,-2.5094975834919344,-1.095899905347163,-4.951539519077919,4.796805894059811e-06,-0.5835445285421953,544.0,1.5532086982446327e-05,0.0026958049124616136,0.00011692214366770789
scan_pushed_minus_clean,Pushed scan minus clean scan,luma_p05,luma_p05,tone_texture,-0.012930828321259469,-0.0011352395975134438,-0.6873657586945168,-0.0603460820806012,0.6270196766139154,72,-0.012930828321259469,-0.0011352395975134438,0.011795588723746024,0.009847449138760567,0.032498358447422604,0.0038299682726006075,0.004158848887534876,0.019432328559957173,0.00422382204318031,0.019340579086080344,3.079813691442576,0.002945117975311638,0.36295952433503653,831.0,0.006719239307962173,1.0,0.029705069233746693
lighting_warm_minus_cool,Warm practical minus cool ambient,lab_cov_l_b,lab_cov_l_b,color,152.44889425210556,93.19808373909295,1.608274032145766,0.9832020012913909,0.6250720308543756,72,152.44889425210556,93.19808373909295,-59.25081051301259,-54.834402706114375,108.63869508796559,12.803192999326358,-84.77965228126692,-33.72196874475826,-84.53411989420287,-34.61638504736119,-4.627815148621917,1.6214488763792545e-05,-0.5453932456113979,591.0,4.965298984889691e-05,0.009063899218960033,0.00035131392321550515
lighting_warm_minus_cool,Warm practical minus cool ambient,hue_hist_12bin_07,hue_hist_12bin_07,color,-0.05444216728210449,-0.007087164454989963,-0.7005524179899405,-0.0911964097591608,0.6093560082307798,72,-0.05444216728210449,-0.007087164454989963,0.04735500282711453,0.04824542999267578,0.13963539475863843,0.016456189087915622,0.014542293735251621,0.08016771191897744,0.015151212281650967,0.07946073147985667,2.87764090301375,0.0052886225115649456,0.3391332327234671,855.0,0.01000179298343423,1.0,0.04834131514477333
lighting_warm_minus_cool,Warm practical minus cool ambient,highlight_warmth_rgb_r_minus_b,Highlight warmth,color,0.21720945172839695,0.14607053043113816,1.8363673516704142,1.234933153186784,0.60143419848363,72,0.21720945172839695,0.14607053043113816,-0.0711389212972588,-0.06356403231620789,0.12112860639228021,0.014275143162609588,-0.09960274833139102,-0.04267509426312658,-0.09946776061422295,-0.04467046703729371,-4.98341210921027,4.246631111816538e-06,-0.5873007493116228,542.0,1.4760838720233389e-05,0.002390853315952711,0.00010801213914837716
scan_pushed_minus_clean,Pushed scan minus clean scan,palette_dominant_lab_a,palette_dominant_lab_a,color,-0.15895991014331243,1.6135524992865553,-0.05351450911077708,0.543209101250365,0.5967236103611419,72,-0.15895991014331243,1.6135524992865553,1.7725124094298679,1.3991142251761803,5.325922713974638,0.6276660111878213,0.5209819291997935,3.0240428896599423,0.553139746618384,2.9718601592302476,2.8239738616330228,0.006151645851729988,0.3328085112423786,786.0,0.0030468214534996882,1.0,0.05313531773424815
lighting_warm_minus_cool,Warm practical minus cool ambient,local_lab_corr_l_b_sd,local_lab_corr_l_b_sd,color,-0.08368308936093136,-0.025267911249162115,-0.850815314866789,-0.25690167547182763,0.5939136393949612,72,-0.08368308936093136,-0.025267911249162115,0.058415178111769245,0.08442371769411491,0.17319820873149247,0.020411604647233572,0.017715594398330918,0.09911476182520756,0.017090954619087693,0.09877266665725411,2.86186113837387,0.00553001970382912,0.33727356962640265,778.0,0.0026308763628210695,1.0,0.04971115887544861
scan_pushed_minus_clean,Pushed scan minus clean scan,luma_p01,luma_p01,tone_texture,-0.008714597128952542,0.0016980502785170553,-0.4936985975059258,0.09619779647796295,0.5898963939838887,72,-0.008714597128952542,0.0016980502785170553,0.010412647407469599,0.011316470801830292,0.030081794402837585,0.003545173468750998,0.0033437722815912747,0.01748152253334792,0.003312076380138428,0.01727382253910845,2.937133401017492,0.004463304564391163,0.346144490851496,818.0,0.005379244723630225,1.0,0.04211343822852952
lighting_warm_minus_cool,Warm practical minus cool ambient,color_spatial_range_lab_a,color_spatial_range_lab_a,spatial_covariance,6.888855659299427,2.3712818490134344,0.892096242563454,0.3070773626542982,0.5850188799091559,72,6.888855659299427,2.3712818490134344,-4.517573810285992,-4.928438901901245,10.677160974342728,1.2583154881296847,-7.026583632499607,-2.008563988072376,-6.995180773072772,-2.131556159920163,-3.590175796851036,0.0006044607067949521,-0.4231062752675308,734.0,0.0011347934789503059,0.328222163789659,0.008223477057559232
lighting_warm_minus_cool,Warm practical minus cool ambient,lab_mean_b,Lab yellow minus blue,color,8.476128375364674,5.611260352035363,1.716212350787216,1.1361454066263348,0.5800669441608811,72,8.476128375364674,5.611260352035363,-2.864868023329311,-2.998746484518051,5.69981771388487,0.6717299595025328,-4.204259521062597,-1.525476525596025,-4.211704769213166,-1.5138901856624418,-4.264910300339982,6.064436123387818e-05,-0.5026244990871261,603.0,6.609723759528943e-05,0.033536331762334635,0.0010585851047631213
lighting_warm_minus_cool,Warm practical minus cool ambient,color_spatial_range_lab_b,color_spatial_range_lab_b,spatial_covariance,11.681765039761862,7.108139660623339,1.4815762529611558,0.9015119622818225,0.5800642906793334,72,11.681765039761862,7.108139660623339,-4.573625379138523,-2.5349206924438477,12.487995328774929,1.471724363400447,-7.50816041283767,-1.6390903454393762,-7.406172848244508,-1.6925452671117258,-3.107664378519274,0.002711682413978799,-0.36624175928380936,830.0,0.0066064014699986255,1.0,0.028327396646028524
scan_pushed_minus_clean,Pushed scan minus clean scan,hue_hist_12bin_10,hue_hist_12bin_10,color,8.536709679497613e-05,0.012824164496527778,0.0038477202448191517,0.5780189230833123,0.574171202838493,72,8.536709679497613e-05,0.012824164496527778,0.012738797399732802,0.006305217742919922,0.04245965588621181,0.005003918433997947,0.0027612674250221264,0.022716327374443478,0.00425809191332923,0.023733233743243744,2.545764397992989,0.013076182381040007,0.30002121152068856,760.0,0.0018779912608632185,1.0,0.08611266052899029
lighting_warm_minus_cool,Warm practical minus cool ambient,palette_mean_pairwise_lab_distance,Mean palette distance,color,3.889844968327858,1.385223897326051,0.8780247809705997,0.3126759341176995,0.5653488468529001,72,3.889844968327858,1.385223897326051,-2.504621071001807,-3.344403579117923,6.8006256592801355,0.8014614199980367,-4.102689753991029,-0.9065523880125843,-4.0709416966452885,-0.9472046314873042,-3.1250675434981545,0.0025747023393284866,-0.36829274194558853,789.0,0.0032176768601340808,1.0,0.027892608676058604
scan_pushed_minus_clean,Pushed scan minus clean scan,palette_top2_lab_distance,Top-two palette distance,color,-10.375387669275272,-0.4878782617577989,-0.593237601161904,-0.027895606303109124,0.5653419948587949,72,-10.375387669275272,-0.4878782617577989,9.887509407517474,11.979903456461614,26.787626340067643,3.1569520394922015,3.592725825765277,16.18229298926967,3.7946908786915152,15.996102864145657,3.131979606857724,0.0025221122015944464,0.36910733642451227,810.0,0.004679687874676806,1.0,0.027838408262882097
lighting_warm_minus_cool,Warm practical minus cool ambient,local_lab_corr_l_b_mean,local_lab_corr_l_b_mean,color,0.4876900128955093,0.3022702842957605,1.478700125029602,0.9164983808611227,0.5622017441684789,72,0.4876900128955093,0.3022702842957605,-0.18541972859974887,-0.23999159144157023,0.34606880829367204,0.04078460018360047,-0.2667419116460745,-0.10409754555342322,-0.2610433969105777,-0.1045949247412093,-4.546317182589578,2.1902962136623805e-05,-0.5357886182056684,593.0,5.209333696776679e-05,0.012221852872236084,0.0004549203441060547
lighting_warm_minus_cool,Warm practical minus cool ambient,highlight_minus_shadow_warmth,Highlight-shadow warmth split,color,0.22079640780834275,0.14767059745887914,1.672461665814731,1.1185572078342563,0.553904457980475,72,0.22079640780834275,0.14767059745887914,-0.07312581034946358,-0.061532147228717804,0.12897065660997725,0.015199337643832758,-0.10343242884003026,-0.0428191918588969,-0.10290107371240285,-0.04378903322374553,-4.811118225216538,8.171892334670561e-06,-0.5669957203568003,529.0,1.0569637449397298e-05,0.004576259707415514,0.00018386757753008763
filmstock_cinestill_minus_portra,CineStill minus Portra,gradient_mag_p95,gradient_mag_p95,structure,-0.062264543026685715,0.012457773503330018,-0.4538881675333373,0.09081309702294632,0.5447012645562836,72,-0.062264543026685715,0.012457773503330018,0.07472231653001574,0.08893734216690063,0.22193503638360987,0.02615529486828895,0.02257013979334426,0.1268744932666872,0.024880732813229164,0.1260685816821125,2.8568715017856725,0.0056084384372301,0.33668553531520745,841.0,0.007946582993533157,1.0,0.04971115887544861
lighting_warm_minus_cool,Warm practical minus cool ambient,red_highlight_excess_mean,Red highlight excess,film_response,0.07165496968084678,0.03917229172394501,1.1752512144879244,0.6424855614047842,0.53276565308314,72,0.07165496968084678,0.03917229172394501,-0.032482677956901775,-0.03369640186429024,0.10969758449108491,0.012927984312238398,-0.05826034653590182,-0.006705009377901729,-0.05887206105704068,-0.008187730931468386,-2.512586430519702,0.01425825004793859,-0.29611115055629716,928.0,0.03030250070959502,1.0,0.09267862531160084
lighting_warm_minus_cool,Warm practical minus cool ambient,palette_dominant_lab_a,palette_dominant_lab_a,color,0.9775970531605527,2.551981369361465,0.3291120783904783,0.8591350493222019,0.5300229709317236,72,0.9775970531605527,2.551981369361465,1.5743843162009123,1.602435322557548,4.296997995145828,0.5064060701854358,0.5646392911178961,2.5841293412839286,0.5976361179877896,2.544919847057506,3.1089365015399686,0.0027014436374588335,0.36639168041954884,760.0,0.0018779912608632185,1.0,0.028327396646028524
scan_pushed_minus_clean,Pushed scan minus clean scan,michelson_contrast_p95_p05,michelson_contrast_p95_p05,tone_texture,0.02710024603300613,0.0003797344858554843,0.5350835718077229,0.007497706285863665,0.5275858655218593,72,0.02710024603300613,0.0003797344858554843,-0.026720511547150643,-0.024491531437117353,0.09173478140362562,0.010811047666861546,-0.04827712834195215,-0.00516389475234914,-0.04870170235153747,-0.005889866900879388,-2.4715931675202416,0.015851239429633592,-0.29128004818131686,918.0,0.026267724151313763,1.0,0.09970940931543712
filmstock_cinestill_minus_portra,CineStill minus Portra,gradient_mag_mean,Gradient magnitude,structure,-0.013346105710499816,0.0018803667691018847,-0.46221052925750467,0.06512201674388335,0.5273325460013879,72,-0.013346105710499816,0.0018803667691018847,0.015226472479601702,0.011640883982181549,0.04740629222140013,0.005586885116777186,0.004086539954088399,0.026366405005115005,0.004469419806264341,0.02614245724139941,2.7253956652656477,0.008081961027054255,0.3211909593876269,906.0,0.022046201092565523,1.0,0.06220983158982552
lighting_warm_minus_cool,Warm practical minus cool ambient,local_lab_corr_l_a_mean,local_lab_corr_l_a_mean,color,0.30529142064304815,0.1694957315112514,1.1817177840971262,0.6560817196680645,0.5256360644290619,72,0.30529142064304815,0.1694957315112514,-0.13579568913179674,-0.17541361946835513,0.3344591048961882,0.03941638351694625,-0.21438972562987135,-0.057201652633722136,-0.21141987505203655,-0.056871195948265035,-3.4451585106333824,0.000961984520315798,-0.4060158241885685,741.0,0.0013021732851194526,0.5194716409705309,0.012233933573581343
lighting_warm_minus_cool,Warm practical minus cool ambient,halation_ring_red_excess_p95,halation_ring_red_excess_p95,film_response,0.2766312666030394,0.1929275606914113,1.7342093466706952,1.20946841291637,0.5247409337543252,72,0.2766312666030394,0.1929275606914113,-0.08370370591162807,-0.0725490152835846,0.18402707633339913,0.021687798932880156,-0.12694794875701387,-0.04045946306624225,-0.12673842765701313,-0.040533569750065605,-3.859483674238959,0.00024779358290782694,-0.45484451298885664,683.0,0.0003985406381142374,0.13554308985058133,0.0037169037436174043
scan_pushed_minus_clean,Pushed scan minus clean scan,palette_effective_clusters_6,Effective palette clusters,color,-0.36999536632973684,-0.12039052171082165,-0.7771265349211648,-0.25286443422943683,0.5242621006917282,72,-0.36999536632973684,-0.12039052171082165,0.2496048446189151,0.23615437115209348,0.7503767700273724,0.08843275042186892,0.07327494841488214,0.4259347408229481,0.07465446027996887,0.421864583190282,2.8225385213981684,0.00617641300158782,0.33263935477348267,788.0,0.0031597785337322956,1.0,0.05313531773424815
scan_pushed_minus_clean,Pushed scan minus clean scan,palette_entropy_6,Palette entropy,color,-0.10797048020508987,-0.03476701255031122,-0.7669941633762151,-0.24697579980624418,0.5200183635699709,72,-0.10797048020508987,-0.03476701255031122,0.07320346765477864,0.06875816139631752,0.2208696823372515,0.026029741689864862,0.02130163684553782,0.12510529846401947,0.021923995994956074,0.12466701113291603,2.8123009642958428,0.006355740784692985,0.3314328470985095,781.0,0.0027803578473087286,1.0,0.053199385970461976
filmstock_cinestill_minus_portra,CineStill minus Portra,edge_density_canny,Edge density,structure,-0.009134173393249512,0.0015700790617201063,-0.44287327465125803,0.0761257779537275,0.5189990526049855,72,-0.009134173393249512,0.0015700790617201063,0.010704252454969618,0.005896568298339844,0.028856708233290368,0.0034007956790802164,0.0039232584652695605,0.017485246444669676,0.004081946611404419,0.017478642198774545,3.147572940302225,0.002407133785489814,0.3709450283944973,837.0,0.007433391604908912,1.0,0.02708025508676041
lighting_warm_minus_cool,Warm practical minus cool ambient,rgb_corr_r_b,rgb_corr_r_b,color,-0.1356351845133129,-0.09050948788645224,-1.5390919437615809,-1.0270375208311249,0.5120544229304563,72,-0.1356351845133129,-0.09050948788645224,0.04512569662686066,0.035011017382682974,0.11528353111294964,0.013586294434849506,0.018035394944894558,0.07221599830882676,0.018218142410816863,0.07121007699832035,3.321413122853503,0.0014172426709672295,0.3914322903819499,770.0,0.0022674625824469826,0.7638937996513366,0.017640148138634664
filmstock_cinestill_minus_portra,CineStill minus Portra,local_contrast_mean,local_contrast_mean,tone_texture,-0.005035934762822257,-0.00011965249561601215,-0.5242668878802035,-0.012456444425533238,0.5118104434546703,72,-0.005035934762822257,-0.00011965249561601215,0.004916282267206245,0.004432814195752144,0.015401528764350565,0.0018150875716519922,0.0012971004416517337,0.008535464092760757,0.001235627465777927,0.008480194011806613,2.708564778905801,0.008462204678465635,0.31920742040788896,863.0,0.011377879017391453,1.0,0.06429077580392722
lighting_warm_minus_cool,Warm practical minus cool ambient,right_warmth_mean,right_warmth_mean,other,0.11054451936878548,0.07505186682505559,1.5875839660200528,1.0778566053902021,0.5097273606298506,72,0.11054451936878548,0.07505186682505559,-0.035492652543729894,-0.038125869585201144,0.10162454346502257,0.011976567303184086,-0.05937324948747057,-0.011612055599989218,-0.05875653271347498,-0.012069382048705146,-2.9635079606068624,0.004137005331656639,-0.34925276250757137,754.0,0.0016748404887775665,1.0,0.040335801983652234
