group_type,group,n,point_index,PC1,PC2
model_key|film_key,chatgpt_image_2_cinestill800t,72,46,-5.608731186113375,-0.652033971465904
model_key|film_key,chatgpt_image_2_cinestill800t,72,47,-5.572846927912986,-0.616043203203087
model_key|film_key,chatgpt_image_2_cinestill800t,72,48,-5.53358490023407,-0.5814912201350841
model_key|film_key,chatgpt_image_2_cinestill800t,72,49,-5.491006406072161,-0.5484319710818887
model_key|film_key,chatgpt_image_2_cinestill800t,72,50,-5.4451779266915254,-0.5169170741365283
model_key|film_key,chatgpt_image_2_cinestill800t,72,51,-5.396171017822546,-0.48699573606953983
model_key|film_key,chatgpt_image_2_cinestill800t,72,52,-5.344062197935953,-0.45871467549843836
model_key|film_key,chatgpt_image_2_cinestill800t,72,53,-5.288932828768307,-0.4321180499421413
model_key|film_key,chatgpt_image_2_cinestill800t,72,54,-5.230868988285318,-0.4072473868742459
model_key|film_key,chatgpt_image_2_cinestill800t,72,55,-5.169961336281303,-0.384141518882807
model_key|film_key,chatgpt_image_2_cinestill800t,72,56,-5.106304972824695,-0.3628365230378614
model_key|film_key,chatgpt_image_2_cinestill800t,72,57,-5.039999289770568,-0.3433656645613665
model_key|film_key,chatgpt_image_2_cinestill800t,72,58,-4.971147815572049,-0.3257593448875027
model_key|film_key,chatgpt_image_2_cinestill800t,72,59,-4.899858053632941,-0.31004505419444506
model_key|film_key,chatgpt_image_2_cinestill800t,72,60,-4.826241314453906,-0.2962473284817124
model_key|film_key,chatgpt_image_2_cinestill800t,72,61,-4.750412541834338,-0.2843877112601163
model_key|film_key,chatgpt_image_2_cinestill800t,72,62,-4.672490133401268,-0.27448471991412693
model_key|film_key,chatgpt_image_2_cinestill800t,72,63,-4.592595755745515,-0.2665538167891752
model_key|film_key,chatgpt_image_2_cinestill800t,72,64,-4.5108541544537575,-0.26060738504903624
model_key|film_key,chatgpt_image_2_cinestill800t,72,65,-4.4273929593331,-0.25665470934098833
model_key|film_key,chatgpt_image_2_cinestill800t,72,66,-4.342342485132282,-0.2547019612989383
model_key|film_key,chatgpt_image_2_cinestill800t,72,67,-4.255835528070672,-0.254752189907149
model_key|film_key,chatgpt_image_2_cinestill800t,72,68,-4.168007158492724,-0.25680531673961093
model_key|film_key,chatgpt_image_2_cinestill800t,72,69,-4.0789945099716824,-0.2608581360824962
model_key|film_key,chatgpt_image_2_cinestill800t,72,70,-3.9889365651917745,-0.2669043199394996
model_key|film_key,chatgpt_image_2_cinestill800t,72,71,-3.8979739389432515,-0.27493442791225386
model_key|film_key,chatgpt_image_2_cinestill800t,72,72,-3.806248658569089,-0.28493592194038997
model_key|film_key,chatgpt_image_2_cinestill800t,72,73,-3.713903942206143,-0.29689318587823266
model_key|film_key,chatgpt_image_2_cinestill800t,72,74,-3.621083975167039,-0.31078754987755497
model_key|film_key,chatgpt_image_2_cinestill800t,72,75,-3.5279336848119147,-0.32659731953833204
model_key|film_key,chatgpt_image_2_cinestill800t,72,76,-3.434598514261553,-0.3442978097819722
model_key|film_key,chatgpt_image_2_cinestill800t,72,77,-3.3412241953052195,-0.36386138339413354
model_key|film_key,chatgpt_image_2_cinestill800t,72,78,-3.247956520857763,-0.3852574941769573
model_key|film_key,chatgpt_image_2_cinestill800t,72,79,-3.1549411173212967,-0.4084527346433271
model_key|film_key,chatgpt_image_2_cinestill800t,72,80,-3.0623232172068486,-0.4334108881786951
model_key|film_key,chatgpt_image_2_cinestill800t,72,81,-2.97024743237104,-0.46009298558902767
model_key|film_key,chatgpt_image_2_cinestill800t,72,82,-2.8788575282218405,-0.48845736594657363
model_key|film_key,chatgpt_image_2_cinestill800t,72,83,-2.788296199245943,-0.5184597416384598
model_key|film_key,chatgpt_image_2_cinestill800t,72,84,-2.6987048462082686,-0.5500532675165384
model_key|film_key,chatgpt_image_2_cinestill800t,72,85,-2.6102233553714496,-0.5831886140405295
model_key|film_key,chatgpt_image_2_cinestill800t,72,86,-2.5229898800800448,-0.617814044300237
model_key|film_key,chatgpt_image_2_cinestill800t,72,87,-2.4371406250504846,-0.6538754947965968
model_key|film_key,chatgpt_image_2_cinestill800t,72,88,-2.3528096337035755,-0.6913166598554111
model_key|film_key,chatgpt_image_2_cinestill800t,72,89,-2.270128578871618,-0.7300790795419736
model_key|film_key,chatgpt_image_2_cinestill800t,72,90,-2.189226557206898,-0.7701022309393205
model_key|film_key,chatgpt_image_2_cinestill800t,72,91,-2.110229887612598,-0.8113236226475781
model_key|film_key,chatgpt_image_2_cinestill800t,72,92,-2.0332619140108212,-0.8536788923568678
model_key|film_key,chatgpt_image_2_cinestill800t,72,93,-1.9584428127556959,-0.8971019073414123
model_key|film_key,chatgpt_image_2_cinestill800t,72,94,-1.8858894049922732,-0.9415248677179343
model_key|film_key,chatgpt_image_2_cinestill800t,72,95,-1.8157149742541654,-0.9868784123071298
model_key|film_key,chatgpt_image_2_cinestill800t,72,96,-1.7480290895847659,-1.0330917269329114
model_key|film_key,chatgpt_image_2_cinestill800t,72,97,-1.6829374344581869,-1.0800926549903416
model_key|film_key,chatgpt_image_2_cinestill800t,72,98,-1.6205416417670635,-1.1278078101096058
model_key|film_key,chatgpt_image_2_cinestill800t,72,99,-1.560939135134858,-1.1761626907401137
model_key|film_key,chatgpt_image_2_cinestill800t,72,100,-1.5042229768004318,-1.2250817964758316
model_key|film_key,chatgpt_image_2_cinestill800t,72,101,-1.4504817223124122,-1.2744887459401995
model_key|film_key,chatgpt_image_2_cinestill800t,72,102,-1.3997992822602106,-1.3243063960465875
model_key|film_key,chatgpt_image_2_cinestill800t,72,103,-1.352254791257601,-1.3744569624480647
model_key|film_key,chatgpt_image_2_cinestill800t,72,104,-1.3079224843834139,-1.4248621409884257
model_key|film_key,chatgpt_image_2_cinestill800t,72,105,-1.2668715812722708,-1.475443229964835
model_key|film_key,chatgpt_image_2_cinestill800t,72,106,-1.2291661780363445,-1.5261212530111934
model_key|film_key,chatgpt_image_2_cinestill800t,72,107,-1.194865147186888,-1.5768170824103553
model_key|film_key,chatgpt_image_2_cinestill800t,72,108,-1.164022045711795,-1.627451562642672
model_key|film_key,chatgpt_image_2_cinestill800t,72,109,-1.1366850314527217,-1.6779456339779353
model_key|film_key,chatgpt_image_2_cinestill800t,72,110,-1.112896787912335,-1.728220455917762
model_key|film_key,chatgpt_image_2_cinestill800t,72,111,-1.0926944576090891,-1.7781975302956752
model_key|film_key,chatgpt_image_2_cinestill800t,72,112,-1.0761095840835915,-1.8277988238426666
model_key|film_key,chatgpt_image_2_cinestill800t,72,113,-1.0631680626471098,-1.8769468900268922
model_key|film_key,chatgpt_image_2_cinestill800t,72,114,-1.0538900999491152,-1.9255649899772316
model_key|film_key,chatgpt_image_2_cinestill800t,72,115,-1.048290182427,-1.973577212301928
model_key|film_key,chatgpt_image_2_cinestill800t,72,116,-1.0463770536872254,-2.0209085916152163
model_key|film_key,chatgpt_image_2_cinestill800t,72,117,-1.048153700853217,-2.0674852255868696
model_key|film_key,chatgpt_image_2_cinestill800t,72,118,-1.0536173499013244,-2.1132343903319217
model_key|film_key,chatgpt_image_2_cinestill800t,72,119,-1.0627594699921339,-2.1580846539603753
model_key|film_key,chatgpt_image_2_cinestill800t,72,120,-1.0755657867903587,-2.201965988109622
model_key|film_key,chatgpt_image_2_cinestill800t,72,121,-1.0920163047525202,-2.2448098772854155
model_key|film_key,chatgpt_image_2_cinestill800t,72,122,-1.1120853383476135,-2.2865494258406827
model_key|film_key,chatgpt_image_2_cinestill800t,72,123,-1.1357415521620182,-2.327119462425137
model_key|film_key,chatgpt_image_2_cinestill800t,72,124,-1.162948009826024,-2.3664566417426056
model_key|film_key,chatgpt_image_2_cinestill800t,72,125,-1.1936622316855896,-2.404499543457189
model_key|film_key,chatgpt_image_2_cinestill800t,72,126,-1.2278362611292803,-2.4411887680938236
model_key|film_key,chatgpt_image_2_cinestill800t,72,127,-1.265416739466819,-2.4764670297835116
model_key|film_key,chatgpt_image_2_cinestill800t,72,128,-1.306344989242354,-2.510279245708407
model_key|film_key,chatgpt_image_2_cinestill800t,72,129,-1.350557105852336,-2.542572622107094
model_key|film_key,chatgpt_image_2_cinestill800t,72,130,-1.3979840573249733,-2.5732967367057817
model_key|film_key,chatgpt_image_2_cinestill800t,72,131,-1.4485517921054598,-2.602403617446696
model_key|film_key,chatgpt_image_2_cinestill800t,72,132,-1.5021813546786849,-2.629847817390753
model_key|film_key,chatgpt_image_2_cinestill800t,72,133,-1.5587890088489043,-2.655586485677564
model_key|film_key,chatgpt_image_2_cinestill800t,72,134,-1.6182863684838635,-2.679579434431963
model_key|film_key,chatgpt_image_2_cinestill800t,72,135,-1.6805805355192547,-2.7017892015126033
model_key|film_key,chatgpt_image_2_cinestill800t,72,136,-1.745574245008016,-2.722181109004648
model_key|film_key,chatgpt_image_2_cinestill800t,72,137,-1.8131660169879955,-2.7407233173652124
model_key|film_key,chatgpt_image_2_cinestill800t,72,138,-1.883250314930874,-2.7573868751370343
model_key|film_key,chatgpt_image_2_cinestill800t,72,139,-1.9557177105249206,-2.7721457641527367
model_key|film_key,chatgpt_image_2_cinestill800t,72,140,-2.0304550545343125,-2.7849769401591065
model_key|film_key,chatgpt_image_2_cinestill800t,72,141,-2.1073456534682378,-2.795860368797962
model_key|film_key,chatgpt_image_2_cinestill800t,72,142,-2.1862694517839207,-2.8047790568874253
model_key|film_key,chatgpt_image_2_cinestill800t,72,143,-2.267103219339112,-2.8117190789547557
model_key|film_key,chatgpt_image_2_cinestill800t,72,144,-2.3497207438013197,-2.816669598979326
model_key|film_key,chatgpt_image_2_cinestill800t,72,145,-2.4339930277133863,-2.819622887311779
model_key|film_key,chatgpt_image_2_cinestill800t,72,146,-2.519788489907708,-2.820574332742961
model_key|film_key,chatgpt_image_2_cinestill800t,72,147,-2.6069731709545976,-2.819522449703774
model_key|film_key,chatgpt_image_2_cinestill800t,72,148,-2.695410942324047,-2.8164688805847176
model_key|film_key,chatgpt_image_2_cinestill800t,72,149,-2.784963718934259,-2.811418393171491
model_key|film_key,chatgpt_image_2_cinestill800t,72,150,-2.87549167475511,-2.804378873200661
model_key|film_key,chatgpt_image_2_cinestill800t,72,151,-2.966853461129903,-2.7953613120470204
model_key|film_key,chatgpt_image_2_cinestill800t,72,152,-3.058906427474507,-2.7843797895618625
model_key|film_key,chatgpt_image_2_cinestill800t,72,153,-3.1515068440093215,-2.7714514520889617
model_key|film_key,chatgpt_image_2_cinestill800t,72,154,-3.2445101261762574,-2.7565964856925964
model_key|film_key,chatgpt_image_2_cinestill800t,72,155,-3.3377710603903665,-2.7398380846394046
model_key|film_key,chatgpt_image_2_cinestill800t,72,156,-3.4311440307736136,-2.721202415183287
model_key|film_key,chatgpt_image_2_cinestill800t,72,157,-3.52448324651678,-2.7007185747099145
model_key|film_key,chatgpt_image_2_cinestill800t,72,158,-3.6176429695145162,-2.6784185463046066
model_key|film_key,chatgpt_image_2_cinestill800t,72,159,-3.7104777419180865,-2.654337148814546
model_key|film_key,chatgpt_image_2_portra400,72,0,-0.27851508899196736,-1.4303641736014974
model_key|film_key,chatgpt_image_2_portra400,72,1,-0.35933994227904875,-1.4196921848007384
model_key|film_key,chatgpt_image_2_portra400,72,2,-0.4397794472316188,-1.406846183682444
model_key|film_key,chatgpt_image_2_portra400,72,3,-0.519708007111438,-1.3918462277524484
model_key|film_key,chatgpt_image_2_portra400,72,4,-0.5990008229603453,-1.3747157376613348
model_key|film_key,chatgpt_image_2_portra400,72,5,-0.6775340884590159,-1.355481460635868
model_key|film_key,chatgpt_image_2_portra400,72,6,-0.7551851832358335,-1.334173428716378
model_key|film_key,chatgpt_image_2_portra400,72,7,-0.8318328643240437,-1.3108249118652913
model_key|film_key,chatgpt_image_2_portra400,72,8,-0.9073574554682545,-1.2854723660200347
model_key|film_key,chatgpt_image_2_portra400,72,9,-0.9816410339847028,-1.2581553761714181
model_key|film_key,chatgpt_image_2_portra400,72,10,-1.0545676148835266,-1.2289165945563674
model_key|film_key,chatgpt_image_2_portra400,72,11,-1.1260233319655584,-1.1978016740615225
model_key|film_key,chatgpt_image_2_portra400,72,12,-1.195896615610879,-1.1648591969416733
model_key|film_key,chatgpt_image_2_portra400,72,13,-1.2640783669815336,-1.1301405989643343
model_key|film_key,chatgpt_image_2_portra400,72,14,-1.3304621283664184,-1.093700089098902
model_key|film_key,chatgpt_image_2_portra400,72,15,-1.3949442494023574,-1.0555945648757825
model_key|film_key,chatgpt_image_2_portra400,72,16,-1.4574240489118413,-1.0158835235476518
model_key|film_key,chatgpt_image_2_portra400,72,17,-1.5178039721047347,-0.9746289691915598
model_key|film_key,chatgpt_image_2_portra400,72,18,-1.5759897428985001,-0.9318953158969234
model_key|film_key,chatgpt_image_2_portra400,72,19,-1.6318905111191098,-0.8877492871905716
model_key|film_key,chatgpt_image_2_portra400,72,20,-1.6854189943528073,-0.8422598118558812
model_key|film_key,chatgpt_image_2_portra400,72,21,-1.7364916142272373,-0.7954979163086611
model_key|film_key,chatgpt_image_2_portra400,72,22,-1.7850286269091504,-0.7475366136978372
model_key|film_key,chatgpt_image_2_portra400,72,23,-1.8309542476149336,-0.6984507899040875
model_key|film_key,chatgpt_image_2_portra400,72,24,-1.8741967689395547,-0.6483170866144278
model_key|film_key,chatgpt_image_2_portra400,72,25,-1.914688672819161,-0.5972137816553158
model_key|film_key,chatgpt_image_2_portra400,72,26,-1.9523667359525227,-0.5452206667711185
model_key|film_key,chatgpt_image_2_portra400,72,27,-1.987172128516713,-0.4924189230387728
model_key|film_key,chatgpt_image_2_portra400,72,28,-2.0190505060228907,-0.4388909941131729
model_key|film_key,chatgpt_image_2_portra400,72,29,-2.047952094168772,-0.3847204575011884
model_key|film_key,chatgpt_image_2_portra400,72,30,-2.073831766555291,-0.3299918940653096
model_key|film_key,chatgpt_image_2_portra400,72,31,-2.096649115146119,-0.2747907559606696
model_key|film_key,chatgpt_image_2_portra400,72,32,-2.1163685133600136,-0.21920323321164975
model_key|film_key,chatgpt_image_2_portra400,72,33,-2.132959171697497,-0.16331611913638652
model_key|film_key,chatgpt_image_2_portra400,72,34,-2.146395185815005,-0.10721667482930868
model_key|film_key,chatgpt_image_2_portra400,72,35,-2.156655576971444,-0.05099249291329729
model_key|film_key,chatgpt_image_2_portra400,72,36,-2.163724324784005,0.005268639225798389
model_key|film_key,chatgpt_image_2_portra400,72,37,-2.1675903922420887,0.06147887650874122
model_key|film_key,chatgpt_image_2_portra400,72,38,-2.16824774294029,0.1175504533225706
model_key|film_key,chatgpt_image_2_portra400,72,39,-2.1656953505035266,0.17339582055618843
model_key|film_key,chatgpt_image_2_portra400,72,40,-2.1599372001896,0.22892778229790314
model_key|film_key,chatgpt_image_2_portra400,72,41,-2.1509822826666922,0.28405963198149625
model_key|film_key,chatgpt_image_2_portra400,72,42,-2.138844579975502,0.3387052877682309
model_key|film_key,chatgpt_image_2_portra400,72,43,-2.123543043697951,0.3927794269534258
model_key|film_key,chatgpt_image_2_portra400,72,44,-2.105101565366534,0.44619761918773
model_key|film_key,chatgpt_image_2_portra400,72,45,-2.0835489391605306,0.49887645830509053
model_key|film_key,chatgpt_image_2_portra400,72,46,-2.0589188169473105,0.5507336925515798
model_key|film_key,chatgpt_image_2_portra400,72,47,-2.031249655738938,0.6016883530117468
model_key|film_key,chatgpt_image_2_portra400,72,48,-2.000584657646114,0.6516608800319649
model_key|film_key,chatgpt_image_2_portra400,72,49,-1.9669717024232047,0.7005732474433879
model_key|film_key,chatgpt_image_2_portra400,72,50,-1.9304632727096935,0.7483490843905504
model_key|film_key,chatgpt_image_2_portra400,72,51,-1.8911163720847666,0.7949137945753922
model_key|film_key,chatgpt_image_2_portra400,72,52,-1.848992436062992,0.8401946727305236
model_key|film_key,chatgpt_image_2_portra400,72,53,-1.8041572361700544,0.8841210181398697
model_key|film_key,chatgpt_image_2_portra400,72,54,-1.7566807772483295,0.9266242450294436
model_key|film_key,chatgpt_image_2_portra400,72,55,-1.7066371881526279,0.9676379896558945
model_key|film_key,chatgpt_image_2_portra400,72,56,-1.654104606006791,1.0070982139256135
model_key|film_key,chatgpt_image_2_portra400,72,57,-1.5991650542018474,1.0449433053826125
model_key|film_key,chatgpt_image_2_portra400,72,58,-1.5419043143262219,1.081114173409065
model_key|film_key,chatgpt_image_2_portra400,72,59,-1.4824117922279731,1.1155543414882878
model_key|film_key,chatgpt_image_2_portra400,72,60,-1.4207803784181696,1.1482100353861193
model_key|film_key,chatgpt_image_2_portra400,72,61,-1.3571063030333852,1.179030267113002
model_key|film_key,chatgpt_image_2_portra400,72,62,-1.2914889855837668,1.2079669145356764
model_key|film_key,chatgpt_image_2_portra400,72,63,-1.2240308797212667,1.2349747965141786
model_key|film_key,chatgpt_image_2_portra400,72,64,-1.1548373132704315,1.2600117434468274
model_key|film_key,chatgpt_image_2_portra400,72,65,-1.0840163237715026,1.2830386631130524
model_key|film_key,chatgpt_image_2_portra400,72,66,-1.0116784897926245,1.3040196017112544
